vin	V(vo1)	V(vo2)
4.609999999999777e+00	5.158988e+00	4.609447e+00
4.619999999999777e+00	5.169086e+00	4.619446e+00
4.629999999999777e+00	5.179183e+00	4.629446e+00
4.639999999999777e+00	5.189281e+00	4.639445e+00
4.649999999999777e+00	5.199378e+00	4.649444e+00
4.659999999999776e+00	5.209476e+00	4.659443e+00
4.669999999999776e+00	5.219573e+00	4.669443e+00
4.679999999999776e+00	5.229670e+00	4.679442e+00
4.689999999999776e+00	5.239766e+00	4.689442e+00
4.699999999999775e+00	5.249863e+00	4.699441e+00
4.709999999999775e+00	5.259959e+00	4.709440e+00
4.719999999999775e+00	5.270055e+00	4.719440e+00
4.729999999999775e+00	5.280151e+00	4.729439e+00
4.739999999999775e+00	5.290246e+00	4.739438e+00
4.749999999999774e+00	5.300342e+00	4.749437e+00
4.759999999999774e+00	5.310437e+00	4.759437e+00
4.769999999999774e+00	5.320532e+00	4.769436e+00
4.779999999999774e+00	5.330626e+00	4.779436e+00
4.789999999999774e+00	5.340721e+00	4.789435e+00
4.799999999999773e+00	5.350816e+00	4.799434e+00
4.809999999999773e+00	5.360910e+00	4.809433e+00
4.819999999999773e+00	5.371004e+00	4.819433e+00
4.829999999999773e+00	5.381098e+00	4.829432e+00
4.839999999999772e+00	5.391191e+00	4.839431e+00
4.849999999999772e+00	5.401285e+00	4.849431e+00
4.859999999999772e+00	5.411378e+00	4.859430e+00
4.869999999999772e+00	5.421471e+00	4.869430e+00
4.879999999999772e+00	5.431564e+00	4.879429e+00
4.889999999999771e+00	5.441656e+00	4.889428e+00
4.899999999999771e+00	5.451749e+00	4.899427e+00
4.909999999999771e+00	5.461841e+00	4.909427e+00
4.919999999999771e+00	5.471933e+00	4.919426e+00
4.929999999999771e+00	5.482025e+00	4.929425e+00
4.939999999999770e+00	5.492117e+00	4.939425e+00
4.949999999999770e+00	5.502208e+00	4.949424e+00
4.959999999999770e+00	5.512300e+00	4.959423e+00
4.969999999999770e+00	5.522391e+00	4.969423e+00
4.979999999999769e+00	5.532482e+00	4.979422e+00
4.989999999999769e+00	5.542572e+00	4.989421e+00
4.999999999999769e+00	5.552663e+00	4.999421e+00
5.009999999999769e+00	5.562754e+00	5.009420e+00
5.019999999999769e+00	5.572844e+00	5.019419e+00
5.029999999999768e+00	5.582934e+00	5.029418e+00
5.039999999999768e+00	5.593024e+00	5.039418e+00
5.049999999999768e+00	5.603114e+00	5.049417e+00
5.059999999999768e+00	5.613203e+00	5.059416e+00
5.069999999999768e+00	5.623292e+00	5.069416e+00
5.079999999999767e+00	5.633381e+00	5.079415e+00
5.089999999999767e+00	5.643470e+00	5.089415e+00
5.099999999999767e+00	5.653559e+00	5.099414e+00
5.109999999999767e+00	5.663648e+00	5.109413e+00
5.119999999999767e+00	5.673737e+00	5.119412e+00
5.129999999999766e+00	5.683825e+00	5.129412e+00
5.139999999999766e+00	5.693913e+00	5.139411e+00
5.149999999999766e+00	5.704001e+00	5.149410e+00
5.159999999999766e+00	5.714088e+00	5.159410e+00
5.169999999999765e+00	5.724176e+00	5.169409e+00
5.179999999999765e+00	5.734264e+00	5.179409e+00
5.189999999999765e+00	5.744351e+00	5.189408e+00
5.199999999999765e+00	5.754438e+00	5.199407e+00
5.209999999999765e+00	5.764525e+00	5.209406e+00
5.219999999999764e+00	5.774612e+00	5.219406e+00
5.229999999999764e+00	5.784698e+00	5.229405e+00
5.239999999999764e+00	5.794785e+00	5.239404e+00
5.249999999999764e+00	5.804871e+00	5.249403e+00
5.259999999999764e+00	5.814957e+00	5.259403e+00
5.269999999999763e+00	5.825043e+00	5.269403e+00
5.279999999999763e+00	5.835129e+00	5.279402e+00
5.289999999999763e+00	5.845214e+00	5.289401e+00
5.299999999999763e+00	5.855300e+00	5.299400e+00
5.309999999999762e+00	5.865386e+00	5.309400e+00
5.319999999999762e+00	5.875471e+00	5.319399e+00
5.329999999999762e+00	5.885555e+00	5.329398e+00
5.339999999999762e+00	5.895640e+00	5.339397e+00
5.349999999999762e+00	5.905725e+00	5.349397e+00
5.359999999999761e+00	5.915810e+00	5.359396e+00
5.369999999999761e+00	5.925894e+00	5.369395e+00
5.379999999999761e+00	5.935978e+00	5.379395e+00
5.389999999999761e+00	5.946062e+00	5.389394e+00
5.399999999999761e+00	5.956146e+00	5.399394e+00
5.409999999999760e+00	5.966229e+00	5.409393e+00
5.419999999999760e+00	5.976313e+00	5.419392e+00
5.429999999999760e+00	5.986397e+00	5.429391e+00
5.439999999999760e+00	5.996480e+00	5.439391e+00
5.449999999999759e+00	6.006563e+00	5.449390e+00
5.459999999999759e+00	6.016646e+00	5.459389e+00
5.469999999999759e+00	6.026729e+00	5.469388e+00
5.479999999999759e+00	6.036811e+00	5.479388e+00
5.489999999999759e+00	6.046894e+00	5.489388e+00
5.499999999999758e+00	6.056976e+00	5.499387e+00
5.509999999999758e+00	6.067059e+00	5.509386e+00
5.519999999999758e+00	6.077140e+00	5.519385e+00
5.529999999999758e+00	6.087222e+00	5.529385e+00
5.539999999999758e+00	6.097304e+00	5.539384e+00
5.549999999999757e+00	6.107386e+00	5.549383e+00
5.559999999999757e+00	6.117467e+00	5.559382e+00
5.569999999999757e+00	6.127548e+00	5.569382e+00
5.579999999999757e+00	6.137630e+00	5.579381e+00
5.589999999999756e+00	6.147711e+00	5.589381e+00
5.599999999999756e+00	6.157792e+00	5.599380e+00
5.609999999999756e+00	6.167872e+00	5.609379e+00
5.619999999999756e+00	6.177953e+00	5.619379e+00
5.629999999999756e+00	6.188033e+00	5.629378e+00
5.639999999999755e+00	6.198113e+00	5.639377e+00
5.649999999999755e+00	6.208194e+00	5.649376e+00
5.659999999999755e+00	6.218274e+00	5.659376e+00
5.669999999999755e+00	6.228354e+00	5.669375e+00
5.679999999999755e+00	6.238433e+00	5.679374e+00
5.689999999999754e+00	6.248513e+00	5.689373e+00
5.699999999999754e+00	6.258592e+00	5.699373e+00
5.709999999999754e+00	6.268672e+00	5.709373e+00
5.719999999999754e+00	6.278751e+00	5.719372e+00
5.729999999999754e+00	6.288830e+00	5.729371e+00
5.739999999999753e+00	6.298909e+00	5.739370e+00
5.749999999999753e+00	6.308988e+00	5.749370e+00
5.759999999999753e+00	6.319066e+00	5.759369e+00
5.769999999999753e+00	6.329144e+00	5.769368e+00
5.779999999999752e+00	6.339223e+00	5.779367e+00
5.789999999999752e+00	6.349301e+00	5.789367e+00
5.799999999999752e+00	6.359379e+00	5.799366e+00
5.809999999999752e+00	6.369457e+00	5.809366e+00
5.819999999999752e+00	6.379535e+00	5.819365e+00
5.829999999999751e+00	6.389613e+00	5.829364e+00
5.839999999999751e+00	6.399690e+00	5.839364e+00
5.849999999999751e+00	6.409768e+00	5.849363e+00
5.859999999999751e+00	6.419845e+00	5.859362e+00
5.869999999999751e+00	6.429922e+00	5.869361e+00
5.879999999999750e+00	6.439999e+00	5.879361e+00
5.889999999999750e+00	6.450076e+00	5.889360e+00
5.899999999999750e+00	6.460153e+00	5.899359e+00
5.909999999999750e+00	6.470229e+00	5.909359e+00
5.919999999999749e+00	6.480306e+00	5.919358e+00
5.929999999999749e+00	6.490382e+00	5.929358e+00
5.939999999999749e+00	6.500458e+00	5.939357e+00
5.949999999999749e+00	6.510534e+00	5.949356e+00
5.959999999999749e+00	6.520610e+00	5.959355e+00
5.969999999999748e+00	6.530686e+00	5.969355e+00
5.979999999999748e+00	6.540762e+00	5.979354e+00
5.989999999999748e+00	6.550838e+00	5.989353e+00
5.999999999999748e+00	6.560913e+00	5.999352e+00
6.009999999999748e+00	6.570988e+00	6.009352e+00
6.019999999999747e+00	6.581064e+00	6.019351e+00
6.029999999999747e+00	6.591139e+00	6.029351e+00
6.039999999999747e+00	6.601213e+00	6.039350e+00
6.049999999999747e+00	6.611289e+00	6.049349e+00
6.059999999999746e+00	6.621363e+00	6.059349e+00
6.069999999999746e+00	6.631438e+00	6.069348e+00
6.079999999999746e+00	6.641512e+00	6.079347e+00
6.089999999999746e+00	6.651587e+00	6.089346e+00
6.099999999999746e+00	6.661661e+00	6.099346e+00
6.109999999999745e+00	6.671735e+00	6.109345e+00
6.119999999999745e+00	6.681809e+00	6.119344e+00
6.129999999999745e+00	6.691883e+00	6.129344e+00
6.139999999999745e+00	6.701957e+00	6.139343e+00
6.149999999999745e+00	6.712030e+00	6.149343e+00
6.159999999999744e+00	6.722104e+00	6.159342e+00
6.169999999999744e+00	6.732177e+00	6.169341e+00
6.179999999999744e+00	6.742250e+00	6.179340e+00
6.189999999999744e+00	6.752324e+00	6.189340e+00
6.199999999999743e+00	6.762396e+00	6.199339e+00
6.209999999999743e+00	6.772470e+00	6.209338e+00
6.219999999999743e+00	6.782542e+00	6.219337e+00
6.229999999999743e+00	6.792615e+00	6.229337e+00
6.239999999999743e+00	6.802687e+00	6.239336e+00
6.249999999999742e+00	6.812760e+00	6.249336e+00
6.259999999999742e+00	6.822832e+00	6.259335e+00
6.269999999999742e+00	6.832904e+00	6.269334e+00
6.279999999999742e+00	6.842977e+00	6.279334e+00
6.289999999999742e+00	6.853048e+00	6.289333e+00
6.299999999999741e+00	6.863120e+00	6.299332e+00
6.309999999999741e+00	6.873192e+00	6.309331e+00
6.319999999999741e+00	6.883264e+00	6.319331e+00
6.329999999999741e+00	6.893335e+00	6.329330e+00
6.339999999999741e+00	6.903407e+00	6.339329e+00
6.349999999999740e+00	6.913478e+00	6.349329e+00
6.359999999999740e+00	6.923549e+00	6.359328e+00
6.369999999999740e+00	6.933620e+00	6.369328e+00
6.379999999999740e+00	6.943691e+00	6.379327e+00
6.389999999999739e+00	6.953762e+00	6.389326e+00
6.399999999999739e+00	6.963833e+00	6.399325e+00
6.409999999999739e+00	6.973903e+00	6.409325e+00
6.419999999999739e+00	6.983974e+00	6.419324e+00
6.429999999999739e+00	6.994044e+00	6.429323e+00
6.439999999999738e+00	7.004115e+00	6.439322e+00
6.449999999999738e+00	7.014184e+00	6.449322e+00
6.459999999999738e+00	7.024255e+00	6.459321e+00
6.469999999999738e+00	7.034325e+00	6.469320e+00
6.479999999999738e+00	7.044394e+00	6.479320e+00
6.489999999999737e+00	7.054464e+00	6.489319e+00
6.499999999999737e+00	7.064534e+00	6.499319e+00
6.509999999999737e+00	7.074604e+00	6.509318e+00
6.519999999999737e+00	7.084673e+00	6.519317e+00
6.529999999999736e+00	7.094742e+00	6.529316e+00
6.539999999999736e+00	7.104812e+00	6.539316e+00
6.549999999999736e+00	7.114881e+00	6.549315e+00
6.559999999999736e+00	7.124949e+00	6.559314e+00
6.569999999999736e+00	7.135018e+00	6.569314e+00
6.579999999999735e+00	7.145087e+00	6.579313e+00
6.589999999999735e+00	7.155156e+00	6.589312e+00
6.599999999999735e+00	7.165225e+00	6.599311e+00
6.609999999999735e+00	7.175293e+00	6.609311e+00
6.619999999999735e+00	7.185361e+00	6.619310e+00
6.629999999999734e+00	7.195430e+00	6.629310e+00
6.639999999999734e+00	7.205498e+00	6.639309e+00
6.649999999999734e+00	7.215566e+00	6.649308e+00
6.659999999999734e+00	7.225634e+00	6.659307e+00
6.669999999999733e+00	7.235702e+00	6.669307e+00
6.679999999999733e+00	7.245770e+00	6.679306e+00
6.689999999999733e+00	7.255837e+00	6.689305e+00
6.699999999999733e+00	7.265905e+00	6.699305e+00
6.709999999999733e+00	7.275972e+00	6.709304e+00
6.719999999999732e+00	7.286039e+00	6.719303e+00
6.729999999999732e+00	7.296107e+00	6.729303e+00
6.739999999999732e+00	7.306174e+00	6.739302e+00
6.749999999999732e+00	7.316241e+00	6.749301e+00
6.759999999999732e+00	7.326308e+00	6.759301e+00
6.769999999999731e+00	7.336375e+00	6.769300e+00
6.779999999999731e+00	7.346442e+00	6.779299e+00
6.789999999999731e+00	7.356508e+00	6.789299e+00
6.799999999999731e+00	7.366575e+00	6.799298e+00
6.809999999999730e+00	7.376641e+00	6.809297e+00
6.819999999999730e+00	7.386708e+00	6.819296e+00
6.829999999999730e+00	7.396774e+00	6.829296e+00
6.839999999999730e+00	7.406840e+00	6.839295e+00
6.849999999999730e+00	7.416906e+00	6.849295e+00
6.859999999999729e+00	7.426972e+00	6.859294e+00
6.869999999999729e+00	7.437038e+00	6.869293e+00
6.879999999999729e+00	7.447104e+00	6.879292e+00
6.889999999999729e+00	7.457170e+00	6.889292e+00
6.899999999999729e+00	7.467235e+00	6.899291e+00
6.909999999999728e+00	7.477301e+00	6.909290e+00
6.919999999999728e+00	7.487366e+00	6.919290e+00
6.929999999999728e+00	7.497431e+00	6.929289e+00
6.939999999999728e+00	7.507496e+00	6.939288e+00
6.949999999999728e+00	7.517561e+00	6.949287e+00
6.959999999999727e+00	7.527627e+00	6.959287e+00
6.969999999999727e+00	7.537692e+00	6.969286e+00
6.979999999999727e+00	7.547757e+00	6.979286e+00
6.989999999999727e+00	7.557821e+00	6.989285e+00
6.999999999999726e+00	7.567886e+00	6.999284e+00
7.009999999999726e+00	7.577950e+00	7.009284e+00
7.019999999999726e+00	7.588015e+00	7.019283e+00
7.029999999999726e+00	7.598079e+00	7.029282e+00
7.039999999999726e+00	7.608143e+00	7.039281e+00
7.049999999999725e+00	7.618208e+00	7.049281e+00
7.059999999999725e+00	7.628272e+00	7.059280e+00
7.069999999999725e+00	7.638336e+00	7.069279e+00
7.079999999999725e+00	7.648400e+00	7.079278e+00
7.089999999999725e+00	7.658463e+00	7.089278e+00
7.099999999999724e+00	7.668527e+00	7.099277e+00
7.109999999999724e+00	7.678591e+00	7.109277e+00
7.119999999999724e+00	7.688654e+00	7.119276e+00
7.129999999999724e+00	7.698718e+00	7.129275e+00
7.139999999999723e+00	7.708781e+00	7.139275e+00
7.149999999999723e+00	7.718845e+00	7.149274e+00
7.159999999999723e+00	7.728908e+00	7.159273e+00
7.169999999999723e+00	7.738971e+00	7.169272e+00
7.179999999999723e+00	7.749034e+00	7.179272e+00
7.189999999999722e+00	7.759097e+00	7.189271e+00
7.199999999999722e+00	7.769160e+00	7.199270e+00
7.209999999999722e+00	7.779222e+00	7.209270e+00
7.219999999999722e+00	7.789285e+00	7.219269e+00
7.229999999999722e+00	7.799348e+00	7.229269e+00
7.239999999999721e+00	7.809411e+00	7.239268e+00
7.249999999999721e+00	7.819473e+00	7.249267e+00
7.259999999999721e+00	7.829535e+00	7.259266e+00
7.269999999999721e+00	7.839597e+00	7.269266e+00
7.279999999999720e+00	7.849659e+00	7.279265e+00
7.289999999999720e+00	7.859722e+00	7.289264e+00
7.299999999999720e+00	7.869783e+00	7.299263e+00
7.309999999999720e+00	7.879846e+00	7.309263e+00
7.319999999999720e+00	7.889907e+00	7.319262e+00
7.329999999999719e+00	7.899969e+00	7.329261e+00
7.339999999999719e+00	7.910031e+00	7.339261e+00
7.349999999999719e+00	7.920092e+00	7.349260e+00
7.359999999999719e+00	7.930154e+00	7.359260e+00
7.369999999999719e+00	7.940215e+00	7.369259e+00
7.379999999999718e+00	7.950276e+00	7.379258e+00
7.389999999999718e+00	7.960338e+00	7.389257e+00
7.399999999999718e+00	7.970399e+00	7.399257e+00
7.409999999999718e+00	7.980460e+00	7.409256e+00
7.419999999999717e+00	7.990521e+00	7.419255e+00
7.429999999999717e+00	8.000582e+00	7.429255e+00
7.439999999999717e+00	8.010643e+00	7.439254e+00
7.449999999999717e+00	8.020703e+00	7.449253e+00
7.459999999999717e+00	8.030764e+00	7.459252e+00
7.469999999999716e+00	8.040825e+00	7.469252e+00
7.479999999999716e+00	8.050885e+00	7.479251e+00
7.489999999999716e+00	8.060946e+00	7.489250e+00
7.499999999999716e+00	8.071006e+00	7.499250e+00
7.509999999999716e+00	8.081066e+00	7.509249e+00
7.519999999999715e+00	8.091126e+00	7.519248e+00
7.529999999999715e+00	8.101186e+00	7.529248e+00
7.539999999999715e+00	8.111246e+00	7.539247e+00
7.549999999999715e+00	8.121306e+00	7.549246e+00
7.559999999999715e+00	8.131366e+00	7.559246e+00
7.569999999999714e+00	8.141426e+00	7.569245e+00
7.579999999999714e+00	8.151485e+00	7.579244e+00
7.589999999999714e+00	8.161545e+00	7.589244e+00
7.599999999999714e+00	8.171604e+00	7.599243e+00
7.609999999999713e+00	8.181664e+00	7.609242e+00
7.619999999999713e+00	8.191723e+00	7.619242e+00
7.629999999999713e+00	8.201782e+00	7.629241e+00
7.639999999999713e+00	8.211841e+00	7.639241e+00
7.649999999999713e+00	8.221899e+00	7.649241e+00
7.659999999999712e+00	8.231957e+00	7.659241e+00
7.669999999999712e+00	8.242015e+00	7.669241e+00
7.679999999999712e+00	8.252071e+00	7.679242e+00
7.689999999999712e+00	8.262127e+00	7.689243e+00
7.699999999999712e+00	8.272181e+00	7.699245e+00
7.709999999999711e+00	8.282232e+00	7.709249e+00
7.719999999999711e+00	8.292281e+00	7.719256e+00
7.729999999999711e+00	8.302324e+00	7.729265e+00
7.739999999999711e+00	8.312360e+00	7.739279e+00
7.749999999999710e+00	8.322386e+00	7.749300e+00
7.759999999999710e+00	8.332396e+00	7.759332e+00
7.769999999999710e+00	8.342382e+00	7.769378e+00
7.779999999999710e+00	8.352336e+00	7.779446e+00
7.789999999999710e+00	8.362242e+00	7.789546e+00
7.799999999999709e+00	8.372077e+00	7.799692e+00
7.809999999999709e+00	8.381815e+00	7.809904e+00
7.819999999999709e+00	8.391413e+00	7.820206e+00
7.829999999999709e+00	8.400820e+00	7.830635e+00
7.839999999999709e+00	8.409972e+00	7.841232e+00
7.849999999999708e+00	8.418793e+00	7.852048e+00
7.859999999999708e+00	8.427204e+00	7.863134e+00
7.869999999999708e+00	8.435128e+00	7.874542e+00
7.879999999999708e+00	8.442508e+00	7.886310e+00
7.889999999999707e+00	8.449300e+00	7.898465e+00
7.899999999999707e+00	8.455490e+00	7.911017e+00
7.909999999999707e+00	8.461085e+00	7.923963e+00
7.919999999999707e+00	8.466107e+00	7.937287e+00
7.929999999999707e+00	8.470587e+00	7.950969e+00
7.939999999999706e+00	8.474557e+00	7.964988e+00
7.949999999999706e+00	8.478051e+00	7.979321e+00
7.959999999999706e+00	8.481100e+00	7.993947e+00
7.969999999999706e+00	8.483730e+00	8.008850e+00
7.979999999999706e+00	8.485968e+00	8.024013e+00
7.989999999999705e+00	8.487837e+00	8.039418e+00
7.999999999999705e+00	8.489367e+00	8.055048e+00
8.009999999999705e+00	8.490588e+00	8.070881e+00
8.019999999999705e+00	8.491539e+00	8.086893e+00
8.029999999999704e+00	8.492262e+00	8.103055e+00
8.039999999999704e+00	8.492798e+00	8.119341e+00
8.049999999999704e+00	8.493187e+00	8.135724e+00
8.059999999999704e+00	8.493465e+00	8.152180e+00
8.069999999999704e+00	8.493661e+00	8.168690e+00
8.079999999999703e+00	8.493798e+00	8.185239e+00
8.089999999999703e+00	8.493893e+00	8.201816e+00
8.099999999999703e+00	8.493958e+00	8.218410e+00
8.109999999999703e+00	8.494002e+00	8.235018e+00
8.119999999999703e+00	8.494033e+00	8.251632e+00
8.129999999999702e+00	8.494054e+00	8.268248e+00
8.139999999999702e+00	8.494068e+00	8.284859e+00
8.149999999999702e+00	8.494078e+00	8.301455e+00
8.159999999999702e+00	8.494084e+00	8.318023e+00
8.169999999999702e+00	8.494089e+00	8.334532e+00
8.179999999999701e+00	8.494092e+00	8.350928e+00
8.189999999999701e+00	8.494094e+00	8.367121e+00
8.199999999999701e+00	8.494096e+00	8.382952e+00
8.209999999999701e+00	8.494097e+00	8.398175e+00
8.219999999999700e+00	8.494098e+00	8.412468e+00
8.229999999999700e+00	8.494098e+00	8.425488e+00
8.239999999999700e+00	8.494098e+00	8.436972e+00
8.249999999999700e+00	8.494099e+00	8.446896e+00
8.259999999999700e+00	8.494099e+00	8.455298e+00
8.269999999999699e+00	8.494099e+00	8.462375e+00
8.279999999999699e+00	8.494099e+00	8.468325e+00
8.289999999999699e+00	8.494099e+00	8.473329e+00
8.299999999999699e+00	8.494099e+00	8.477530e+00
8.309999999999699e+00	8.494099e+00	8.481043e+00
8.319999999999698e+00	8.494099e+00	8.483956e+00
8.329999999999698e+00	8.494099e+00	8.486341e+00
8.339999999999698e+00	8.494099e+00	8.488262e+00
8.349999999999698e+00	8.494099e+00	8.489779e+00
8.359999999999697e+00	8.494099e+00	8.490949e+00
8.369999999999697e+00	8.494099e+00	8.491831e+00
8.379999999999697e+00	8.494099e+00	8.492481e+00
8.389999999999697e+00	8.494099e+00	8.492952e+00
8.399999999999697e+00	8.494099e+00	8.493287e+00
8.409999999999696e+00	8.494099e+00	8.493523e+00
8.419999999999696e+00	8.494099e+00	8.493687e+00
8.429999999999696e+00	8.494099e+00	8.493800e+00
8.439999999999696e+00	8.494099e+00	8.493878e+00
8.449999999999696e+00	8.494099e+00	8.493932e+00
8.459999999999695e+00	8.494099e+00	8.493968e+00
8.469999999999695e+00	8.494099e+00	8.493993e+00
8.479999999999695e+00	8.494099e+00	8.494010e+00
8.489999999999695e+00	8.494099e+00	8.494021e+00
8.499999999999694e+00	8.494099e+00	8.494029e+00
8.509999999999694e+00	8.494099e+00	8.494034e+00
8.519999999999694e+00	8.494099e+00	8.494038e+00
8.529999999999694e+00	8.494099e+00	8.494040e+00
8.539999999999694e+00	8.494099e+00	8.494042e+00
8.549999999999693e+00	8.494099e+00	8.494043e+00
8.559999999999693e+00	8.494099e+00	8.494044e+00
8.569999999999693e+00	8.494099e+00	8.494044e+00
8.579999999999693e+00	8.494099e+00	8.494045e+00
8.589999999999693e+00	8.494099e+00	8.494045e+00
8.599999999999692e+00	8.494099e+00	8.494045e+00
8.609999999999692e+00	8.494099e+00	8.494045e+00
8.619999999999692e+00	8.494099e+00	8.494045e+00
8.629999999999692e+00	8.494099e+00	8.494045e+00
8.639999999999691e+00	8.494099e+00	8.494045e+00
8.649999999999691e+00	8.494099e+00	8.494045e+00
8.659999999999691e+00	8.494099e+00	8.494045e+00
8.669999999999691e+00	8.494099e+00	8.494045e+00
8.679999999999691e+00	8.494099e+00	8.494045e+00
8.689999999999690e+00	8.494099e+00	8.494045e+00
8.699999999999690e+00	8.494099e+00	8.494045e+00
8.709999999999690e+00	8.494099e+00	8.494045e+00
8.719999999999690e+00	8.494099e+00	8.494045e+00
8.729999999999690e+00	8.494099e+00	8.494045e+00
8.739999999999689e+00	8.494099e+00	8.494045e+00
8.749999999999689e+00	8.494099e+00	8.494045e+00
8.759999999999689e+00	8.494099e+00	8.494045e+00
8.769999999999689e+00	8.494099e+00	8.494045e+00
8.779999999999688e+00	8.494099e+00	8.494045e+00
8.789999999999688e+00	8.494099e+00	8.494045e+00
8.799999999999688e+00	8.494099e+00	8.494045e+00
8.809999999999688e+00	8.494099e+00	8.494045e+00
8.819999999999688e+00	8.494099e+00	8.494045e+00
8.829999999999687e+00	8.494099e+00	8.494045e+00
8.839999999999687e+00	8.494099e+00	8.494045e+00
8.849999999999687e+00	8.494099e+00	8.494045e+00
8.859999999999687e+00	8.494099e+00	8.494045e+00
8.869999999999687e+00	8.494099e+00	8.494045e+00
8.879999999999686e+00	8.494099e+00	8.494045e+00
8.889999999999686e+00	8.494099e+00	8.494045e+00
8.899999999999686e+00	8.494099e+00	8.494045e+00
8.909999999999686e+00	8.494099e+00	8.494045e+00
8.919999999999686e+00	8.494099e+00	8.494045e+00
8.929999999999685e+00	8.494099e+00	8.494045e+00
8.939999999999685e+00	8.494099e+00	8.494045e+00
8.949999999999685e+00	8.494099e+00	8.494045e+00
8.959999999999685e+00	8.494099e+00	8.494045e+00
8.969999999999684e+00	8.494099e+00	8.494045e+00
8.979999999999684e+00	8.494099e+00	8.494045e+00
8.989999999999684e+00	8.494099e+00	8.494045e+00
8.999999999999684e+00	8.494099e+00	8.494045e+00
9.009999999999684e+00	8.494099e+00	8.494045e+00
9.019999999999683e+00	8.494099e+00	8.494045e+00
9.029999999999683e+00	8.494099e+00	8.494045e+00
9.039999999999683e+00	8.494099e+00	8.494045e+00
9.049999999999683e+00	8.494099e+00	8.494045e+00
9.059999999999683e+00	8.494099e+00	8.494045e+00
9.069999999999682e+00	8.494099e+00	8.494045e+00
9.079999999999682e+00	8.494099e+00	8.494045e+00
9.089999999999682e+00	8.494099e+00	8.494045e+00
9.099999999999682e+00	8.494099e+00	8.494045e+00
9.109999999999681e+00	8.494099e+00	8.494045e+00
9.119999999999681e+00	8.494099e+00	8.494045e+00
9.129999999999681e+00	8.494099e+00	8.494045e+00
9.139999999999681e+00	8.494099e+00	8.494045e+00
9.149999999999681e+00	8.494099e+00	8.494045e+00
9.159999999999680e+00	8.494099e+00	8.494045e+00
9.169999999999680e+00	8.494099e+00	8.494045e+00
9.179999999999680e+00	8.494099e+00	8.494045e+00
9.189999999999680e+00	8.494099e+00	8.494045e+00
9.199999999999680e+00	8.494099e+00	8.494045e+00
9.209999999999679e+00	8.494099e+00	8.494045e+00
9.219999999999679e+00	8.494099e+00	8.494045e+00
9.229999999999679e+00	8.494099e+00	8.494045e+00
9.239999999999679e+00	8.494099e+00	8.494045e+00
9.249999999999678e+00	8.494099e+00	8.494045e+00
9.259999999999678e+00	8.494099e+00	8.494045e+00
9.269999999999678e+00	8.494099e+00	8.494045e+00
9.279999999999678e+00	8.494099e+00	8.494045e+00
9.289999999999678e+00	8.494099e+00	8.494045e+00
9.299999999999677e+00	8.494099e+00	8.494045e+00
9.309999999999677e+00	8.494099e+00	8.494045e+00
9.319999999999677e+00	8.494099e+00	8.494045e+00
9.329999999999677e+00	8.494099e+00	8.494045e+00
9.339999999999677e+00	8.494099e+00	8.494045e+00
9.349999999999676e+00	8.494099e+00	8.494045e+00
9.359999999999676e+00	8.494099e+00	8.494045e+00
9.369999999999676e+00	8.494099e+00	8.494045e+00
9.379999999999676e+00	8.494099e+00	8.494045e+00
9.389999999999675e+00	8.494099e+00	8.494045e+00
9.399999999999675e+00	8.494099e+00	8.494045e+00
9.409999999999675e+00	8.494099e+00	8.494045e+00
9.419999999999675e+00	8.494099e+00	8.494045e+00
9.429999999999675e+00	8.494099e+00	8.494045e+00
9.439999999999674e+00	8.494099e+00	8.494045e+00
9.449999999999674e+00	8.494099e+00	8.494045e+00
9.459999999999674e+00	8.494099e+00	8.494045e+00
9.469999999999674e+00	8.494099e+00	8.494045e+00
9.479999999999674e+00	8.494099e+00	8.494045e+00
9.489999999999673e+00	8.494099e+00	8.494045e+00
9.499999999999673e+00	8.494099e+00	8.494045e+00
9.509999999999673e+00	8.494099e+00	8.494045e+00
9.519999999999673e+00	8.494099e+00	8.494045e+00
9.529999999999673e+00	8.494099e+00	8.494045e+00
9.539999999999672e+00	8.494099e+00	8.494045e+00
9.549999999999672e+00	8.494099e+00	8.494045e+00
9.559999999999672e+00	8.494099e+00	8.494045e+00
9.569999999999672e+00	8.494099e+00	8.494045e+00
9.579999999999671e+00	8.494099e+00	8.494045e+00
9.589999999999671e+00	8.494099e+00	8.494045e+00
9.599999999999671e+00	8.494099e+00	8.494045e+00
9.609999999999671e+00	8.494099e+00	8.494045e+00
9.619999999999671e+00	8.494099e+00	8.494045e+00
9.629999999999670e+00	8.494099e+00	8.494045e+00
9.639999999999670e+00	8.494099e+00	8.494045e+00
9.649999999999670e+00	8.494099e+00	8.494045e+00
9.659999999999670e+00	8.494099e+00	8.494045e+00
9.669999999999670e+00	8.494099e+00	8.494045e+00
9.679999999999669e+00	8.494099e+00	8.494045e+00
9.689999999999669e+00	8.494099e+00	8.494045e+00
9.699999999999669e+00	8.494099e+00	8.494045e+00
9.709999999999669e+00	8.494099e+00	8.494045e+00
9.719999999999668e+00	8.494099e+00	8.494045e+00
9.729999999999668e+00	8.494099e+00	8.494045e+00
9.739999999999668e+00	8.494099e+00	8.494045e+00
9.749999999999668e+00	8.494099e+00	8.494045e+00
9.759999999999668e+00	8.494099e+00	8.494045e+00
9.769999999999667e+00	8.494099e+00	8.494045e+00
